         390
               (5.8395639178056902,0.0000000000000000)               (7.0552988914647212,0.0000000000000000)               (11.039744535242896,0.0000000000000000)               (28.064704416413697,0.0000000000000000)               (30.521446994973140,0.0000000000000000)               (37.373945603289208,0.0000000000000000)               (42.066783086828451,0.0000000000000000)               (43.509940262379430,0.0000000000000000)               (44.513075211956426,0.0000000000000000)               (7.0552988914647212,0.0000000000000000)               (8.2710338651237532,0.0000000000000000)               (12.255479508901928,0.0000000000000000)               (29.280439390072729,0.0000000000000000)               (31.737181968632175,0.0000000000000000)               (38.589680576948240,0.0000000000000000)               (43.282518060487483,0.0000000000000000)               (44.725675236038462,0.0000000000000000)               (45.728810185615458,0.0000000000000000)               (11.039744535242896,0.0000000000000000)               (12.255479508901928,0.0000000000000000)               (16.239925152680101,0.0000000000000000)               (33.264885033850902,0.0000000000000000)               (35.721627612410344,0.0000000000000000)               (42.574126220726413,0.0000000000000000)               (47.266963704265649,0.0000000000000000)               (48.710120879816628,0.0000000000000000)               (49.713255829393631,0.0000000000000000)               (28.064704416413697,0.0000000000000000)               (29.280439390072729,0.0000000000000000)               (33.264885033850902,0.0000000000000000)               (50.289844915021703,0.0000000000000000)               (52.746587493581146,0.0000000000000000)               (59.599086101897214,0.0000000000000000)               (64.291923585436450,0.0000000000000000)               (65.735080760987444,0.0000000000000000)               (66.738215710564432,0.0000000000000000)               (30.521446994973140,0.0000000000000000)               (31.737181968632175,0.0000000000000000)               (35.721627612410344,0.0000000000000000)               (52.746587493581146,0.0000000000000000)               (55.203330072140595,0.0000000000000000)               (62.055828680456656,0.0000000000000000)               (66.748666163995907,0.0000000000000000)               (68.191823339546886,0.0000000000000000)               (69.194958289123875,0.0000000000000000)               (37.373945603289208,0.0000000000000000)               (38.589680576948240,0.0000000000000000)               (42.574126220726413,0.0000000000000000)               (59.599086101897214,0.0000000000000000)               (62.055828680456656,0.0000000000000000)               (68.908327288772725,0.0000000000000000)               (73.601164772311961,0.0000000000000000)               (75.044321947862954,0.0000000000000000)               (76.047456897439943,0.0000000000000000)               (42.066783086828451,0.0000000000000000)               (43.282518060487483,0.0000000000000000)               (47.266963704265649,0.0000000000000000)               (64.291923585436450,0.0000000000000000)               (66.748666163995907,0.0000000000000000)               (73.601164772311961,0.0000000000000000)               (78.294002255851211,0.0000000000000000)               (79.737159431402191,0.0000000000000000)               (80.740294380979179,0.0000000000000000)               (43.509940262379430,0.0000000000000000)               (44.725675236038462,0.0000000000000000)               (48.710120879816628,0.0000000000000000)               (65.735080760987444,0.0000000000000000)               (68.191823339546886,0.0000000000000000)               (75.044321947862954,0.0000000000000000)               (79.737159431402191,0.0000000000000000)               (81.180316606953170,0.0000000000000000)               (82.183451556530173,0.0000000000000000)               (44.513075211956426,0.0000000000000000)               (45.728810185615458,0.0000000000000000)               (49.713255829393631,0.0000000000000000)               (66.738215710564432,0.0000000000000000)               (69.194958289123875,0.0000000000000000)               (76.047456897439943,0.0000000000000000)               (80.740294380979179,0.0000000000000000)               (82.183451556530173,0.0000000000000000)               (83.186586506107162,0.0000000000000000)               (13.297400883311006,0.0000000000000000)               (19.350014331117869,0.0000000000000000)               (21.774212716787726,0.0000000000000000)               (25.573758779901485,0.0000000000000000)               (32.873995814678054,0.0000000000000000)               (33.900016599862525,0.0000000000000000)               (19.350014331117869,0.0000000000000000)               (25.402627778924732,0.0000000000000000)               (27.826826164594589,0.0000000000000000)               (31.626372227708348,0.0000000000000000)               (38.926609262484916,0.0000000000000000)               (39.952630047669388,0.0000000000000000)               (21.774212716787726,0.0000000000000000)               (27.826826164594589,0.0000000000000000)               (30.251024550264447,0.0000000000000000)               (34.050570613378198,0.0000000000000000)               (41.350807648154770,0.0000000000000000)               (42.376828433339242,0.0000000000000000)               (25.573758779901485,0.0000000000000000)               (31.626372227708348,0.0000000000000000)               (34.050570613378198,0.0000000000000000)               (37.850116676491957,0.0000000000000000)               (45.150353711268529,0.0000000000000000)               (46.176374496453001,0.0000000000000000)               (32.873995814678054,0.0000000000000000)               (38.926609262484916,0.0000000000000000)               (41.350807648154770,0.0000000000000000)               (45.150353711268529,0.0000000000000000)               (52.450590746045101,0.0000000000000000)               (53.476611531229572,0.0000000000000000)               (33.900016599862525,0.0000000000000000)               (39.952630047669388,0.0000000000000000)               (42.376828433339242,0.0000000000000000)               (46.176374496453001,0.0000000000000000)               (53.476611531229572,0.0000000000000000)               (54.502632316414051,0.0000000000000000)               (2.3429005195497061,0.0000000000000000)               (11.644684665987292,0.0000000000000000)               (26.817018250091589,0.0000000000000000)               (37.269509529550739,0.0000000000000000)               (43.144819855769555,0.0000000000000000)               (45.403112753219077,0.0000000000000000)               (11.644684665987292,0.0000000000000000)               (20.946468812424879,0.0000000000000000)               (36.118802396529176,0.0000000000000000)               (46.571293675988329,0.0000000000000000)               (52.446604002207145,0.0000000000000000)               (54.704896899656667,0.0000000000000000)               (26.817018250091589,0.0000000000000000)               (36.118802396529176,0.0000000000000000)               (51.291135980633477,0.0000000000000000)               (61.743627260092623,0.0000000000000000)               (67.618937586311432,0.0000000000000000)               (69.877230483760968,0.0000000000000000)               (37.269509529550739,0.0000000000000000)               (46.571293675988329,0.0000000000000000)               (61.743627260092623,0.0000000000000000)               (72.196118539551776,0.0000000000000000)               (78.071428865770599,0.0000000000000000)               (80.329721763220107,0.0000000000000000)               (43.144819855769555,0.0000000000000000)               (52.446604002207145,0.0000000000000000)               (67.618937586311432,0.0000000000000000)               (78.071428865770599,0.0000000000000000)               (83.946739191989408,0.0000000000000000)               (86.205032089438930,0.0000000000000000)               (45.403112753219077,0.0000000000000000)               (54.704896899656667,0.0000000000000000)               (69.877230483760968,0.0000000000000000)               (80.329721763220107,0.0000000000000000)               (86.205032089438930,0.0000000000000000)               (88.463324986888452,0.0000000000000000)               (24.624763063928921,0.0000000000000000)               (25.715262032987077,0.0000000000000000)               (36.038891254264826,0.0000000000000000)               (40.454663216888164,0.0000000000000000)               (25.715262032987077,0.0000000000000000)               (26.805761002045241,0.0000000000000000)               (37.129390223322986,0.0000000000000000)               (41.545162185946324,0.0000000000000000)               (36.038891254264826,0.0000000000000000)               (37.129390223322986,0.0000000000000000)               (47.453019444600727,0.0000000000000000)               (51.868791407224059,0.0000000000000000)               (40.454663216888164,0.0000000000000000)               (41.545162185946324,0.0000000000000000)               (51.868791407224059,0.0000000000000000)               (56.284563369847412,0.0000000000000000)               (2.2874528385974124,0.0000000000000000)               (27.687328353901567,0.0000000000000000)               (38.391067191645540,0.0000000000000000)               (43.628752170612628,0.0000000000000000)               (27.687328353901567,0.0000000000000000)               (53.087203869205709,0.0000000000000000)               (63.790942706949693,0.0000000000000000)               (69.028627685916774,0.0000000000000000)               (38.391067191645540,0.0000000000000000)               (63.790942706949693,0.0000000000000000)               (74.494681544693663,0.0000000000000000)               (79.732366523660744,0.0000000000000000)               (43.628752170612628,0.0000000000000000)               (69.028627685916774,0.0000000000000000)               (79.732366523660744,0.0000000000000000)               (84.970051502627840,0.0000000000000000)               (28.815802720769511,0.0000000000000000)               (43.701684758203989,0.0000000000000000)               (43.701684758203989,0.0000000000000000)               (58.587566795638452,0.0000000000000000)               (55.964208843207281,0.0000000000000000)               (71.231325786007915,0.0000000000000000)               (71.231325786007915,0.0000000000000000)               (86.498442728808541,0.0000000000000000)               (32.420216222172080,0.0000000000000000)               (60.821787125393271,0.0000000000000000)               (5.7983389850264828,0.0000000000000000)               (7.0120675227517770,0.0000000000000000)               (10.877581700800565,0.0000000000000000)               (27.923904993382777,0.0000000000000000)               (30.057350991961687,0.0000000000000000)               (37.504725334615415,0.0000000000000000)               (42.142925656205492,0.0000000000000000)               (43.422672763921696,0.0000000000000000)               (44.283422053895208,0.0000000000000000)               (7.0120675227517770,0.0000000000000000)               (8.2257960604770712,0.0000000000000000)               (12.091310238525860,0.0000000000000000)               (29.137633531108076,0.0000000000000000)               (31.271079529686983,0.0000000000000000)               (38.718453872340703,0.0000000000000000)               (43.356654193930787,0.0000000000000000)               (44.636401301646984,0.0000000000000000)               (45.497150591620503,0.0000000000000000)               (10.877581700800565,0.0000000000000000)               (12.091310238525860,0.0000000000000000)               (15.956824416574650,0.0000000000000000)               (33.003147709156863,0.0000000000000000)               (35.136593707735770,0.0000000000000000)               (42.583968050389494,0.0000000000000000)               (47.222168371979578,0.0000000000000000)               (48.501915479695775,0.0000000000000000)               (49.362664769669294,0.0000000000000000)               (27.923904993382777,0.0000000000000000)               (29.137633531108076,0.0000000000000000)               (33.003147709156863,0.0000000000000000)               (50.049471001739072,0.0000000000000000)               (52.182917000317978,0.0000000000000000)               (59.630291342971695,0.0000000000000000)               (64.268491664561793,0.0000000000000000)               (65.548238772277983,0.0000000000000000)               (66.408988062251510,0.0000000000000000)               (30.057350991961687,0.0000000000000000)               (31.271079529686983,0.0000000000000000)               (35.136593707735770,0.0000000000000000)               (52.182917000317978,0.0000000000000000)               (54.316362998896899,0.0000000000000000)               (61.763737341550616,0.0000000000000000)               (66.401937663140700,0.0000000000000000)               (67.681684770856890,0.0000000000000000)               (68.542434060830416,0.0000000000000000)               (37.504725334615415,0.0000000000000000)               (38.718453872340703,0.0000000000000000)               (42.583968050389494,0.0000000000000000)               (59.630291342971695,0.0000000000000000)               (61.763737341550616,0.0000000000000000)               (69.211111684204340,0.0000000000000000)               (73.849312005794417,0.0000000000000000)               (75.129059113510621,0.0000000000000000)               (75.989808403484147,0.0000000000000000)               (42.142925656205492,0.0000000000000000)               (43.356654193930787,0.0000000000000000)               (47.222168371979578,0.0000000000000000)               (64.268491664561793,0.0000000000000000)               (66.401937663140700,0.0000000000000000)               (73.849312005794417,0.0000000000000000)               (78.487512327384508,0.0000000000000000)               (79.767259435100698,0.0000000000000000)               (80.628008725074224,0.0000000000000000)               (43.422672763921696,0.0000000000000000)               (44.636401301646984,0.0000000000000000)               (48.501915479695775,0.0000000000000000)               (65.548238772277983,0.0000000000000000)               (67.681684770856890,0.0000000000000000)               (75.129059113510621,0.0000000000000000)               (79.767259435100698,0.0000000000000000)               (81.047006542816902,0.0000000000000000)               (81.907755832790428,0.0000000000000000)               (44.283422053895208,0.0000000000000000)               (45.497150591620503,0.0000000000000000)               (49.362664769669294,0.0000000000000000)               (66.408988062251510,0.0000000000000000)               (68.542434060830416,0.0000000000000000)               (75.989808403484147,0.0000000000000000)               (80.628008725074224,0.0000000000000000)               (81.907755832790428,0.0000000000000000)               (82.768505122763941,0.0000000000000000)               (13.014173577455857,0.0000000000000000)               (19.339494421246521,0.0000000000000000)               (21.363464780174716,0.0000000000000000)               (25.655953119893663,0.0000000000000000)               (32.826286997890037,0.0000000000000000)               (33.692135224579616,0.0000000000000000)               (19.339494421246521,0.0000000000000000)               (25.664815265037188,0.0000000000000000)               (27.688785623965384,0.0000000000000000)               (31.981273963684320,0.0000000000000000)               (39.151607841680708,0.0000000000000000)               (40.017456068370279,0.0000000000000000)               (21.363464780174716,0.0000000000000000)               (27.688785623965384,0.0000000000000000)               (29.712755982893579,0.0000000000000000)               (34.005244322612519,0.0000000000000000)               (41.175578200608896,0.0000000000000000)               (42.041426427298475,0.0000000000000000)               (25.655953119893663,0.0000000000000000)               (31.981273963684320,0.0000000000000000)               (34.005244322612519,0.0000000000000000)               (38.297732662331462,0.0000000000000000)               (45.468066540327840,0.0000000000000000)               (46.333914767017419,0.0000000000000000)               (32.826286997890037,0.0000000000000000)               (39.151607841680708,0.0000000000000000)               (41.175578200608896,0.0000000000000000)               (45.468066540327840,0.0000000000000000)               (52.638400418324224,0.0000000000000000)               (53.504248645013803,0.0000000000000000)               (33.692135224579616,0.0000000000000000)               (40.017456068370279,0.0000000000000000)               (42.041426427298475,0.0000000000000000)               (46.333914767017419,0.0000000000000000)               (53.504248645013803,0.0000000000000000)               (54.370096871703375,0.0000000000000000)               (2.3719800406140235,0.0000000000000000)               (11.461581335408590,0.0000000000000000)               (26.681489938688291,0.0000000000000000)               (37.323146900031240,0.0000000000000000)               (42.863512846734345,0.0000000000000000)               (45.330311072274824,0.0000000000000000)               (11.461581335408590,0.0000000000000000)               (20.551182630203158,0.0000000000000000)               (35.771091233482849,0.0000000000000000)               (46.412748194825809,0.0000000000000000)               (51.953114141528914,0.0000000000000000)               (54.419912367069394,0.0000000000000000)               (26.681489938688291,0.0000000000000000)               (35.771091233482849,0.0000000000000000)               (50.990999836762548,0.0000000000000000)               (61.632656798105501,0.0000000000000000)               (67.173022744808605,0.0000000000000000)               (69.639820970349092,0.0000000000000000)               (37.323146900031240,0.0000000000000000)               (46.412748194825809,0.0000000000000000)               (61.632656798105501,0.0000000000000000)               (72.274313759448461,0.0000000000000000)               (77.814679706151566,0.0000000000000000)               (80.281477931692052,0.0000000000000000)               (42.863512846734345,0.0000000000000000)               (51.953114141528914,0.0000000000000000)               (67.173022744808605,0.0000000000000000)               (77.814679706151566,0.0000000000000000)               (83.355045652854670,0.0000000000000000)               (85.821843878395157,0.0000000000000000)               (45.330311072274824,0.0000000000000000)               (54.419912367069394,0.0000000000000000)               (69.639820970349092,0.0000000000000000)               (80.281477931692052,0.0000000000000000)               (85.821843878395157,0.0000000000000000)               (88.288642103935629,0.0000000000000000)               (24.156579165221697,0.0000000000000000)               (25.567379755005309,0.0000000000000000)               (35.919492984921177,0.0000000000000000)               (40.119574770794216,0.0000000000000000)               (25.567379755005309,0.0000000000000000)               (26.978180344788921,0.0000000000000000)               (37.330293574704790,0.0000000000000000)               (41.530375360577828,0.0000000000000000)               (35.919492984921177,0.0000000000000000)               (37.330293574704790,0.0000000000000000)               (47.682406804620662,0.0000000000000000)               (51.882488590493708,0.0000000000000000)               (40.119574770794216,0.0000000000000000)               (41.530375360577828,0.0000000000000000)               (51.882488590493708,0.0000000000000000)               (56.082570376366746,0.0000000000000000)               (2.3098399094610764,0.0000000000000000)               (27.499480237910099,0.0000000000000000)               (38.313750843265552,0.0000000000000000)               (43.304659698901915,0.0000000000000000)               (27.499480237910099,0.0000000000000000)               (52.689120566359129,0.0000000000000000)               (63.503391171714583,0.0000000000000000)               (68.494300027350945,0.0000000000000000)               (38.313750843265552,0.0000000000000000)               (63.503391171714583,0.0000000000000000)               (74.317661777070029,0.0000000000000000)               (79.308570632706392,0.0000000000000000)               (43.304659698901915,0.0000000000000000)               (68.494300027350945,0.0000000000000000)               (79.308570632706392,0.0000000000000000)               (84.299479488342755,0.0000000000000000)               (28.848414938325806,0.0000000000000000)               (43.560791729223936,0.0000000000000000)               (43.560791729223936,0.0000000000000000)               (58.273168520122070,0.0000000000000000)               (55.407412871528507,0.0000000000000000)               (70.551323210385675,0.0000000000000000)               (70.551323210385675,0.0000000000000000)               (85.695233549242829,0.0000000000000000)               (32.326467871351063,0.0000000000000000)               (60.130209141104991,0.0000000000000000)
